Date,Currency,Currency Pair,Buying,Selling,Mid Rate
26-Jun-00,US Dollar,USDGHS,"5,027.91","5,208.27","5,118.09"
23-Jun-00,US Dollar,USDGHS,"5,006.73","5,194.00","5,100.37"
22-Jun-00,US Dollar,USDGHS,"4,978.82","5,159.00","5,068.91"
21-Jun-00,US Dollar,USDGHS,"4,966.73","5,149.09","5,057.91"
20-Jun-00,US Dollar,USDGHS,"4,914.00","5,089.55","5,001.78"
19-Jun-00,US Dollar,USDGHS,"4,894.09","5,064.55","4,979.32"
16-Jun-00,US Dollar,USDGHS,"4,875.00","5,045.09","4,960.05"
15-Jun-00,US Dollar,USDGHS,"4,865.09","5,030.64","4,947.87"
14-Jun-00,US Dollar,USDGHS,"4,855.73","5,016.73","4,936.23"
13-Jun-00,US Dollar,USDGHS,"4,843.09","5,003.73","4,923.41"
12-Jun-00,US Dollar,USDGHS,"4,830.73","4,986.18","4,908.46"
9-Jun-00,US Dollar,USDGHS,"4,805.36","4,963.09","4,884.23"
8-Jun-00,US Dollar,USDGHS,"4,770.82","4,929.27","4,850.05"
7-Jun-00,US Dollar,USDGHS,"4,728.64","4,882.36","4,805.50"
6-Jun-00,US Dollar,USDGHS,"4,715.18","4,865.64","4,790.41"
5-Jun-00,US Dollar,USDGHS,"4,697.09","4,852.27","4,774.68"
2-Jun-00,US Dollar,USDGHS,"4,688.27","4,845.18","4,766.73"
1-Jun-00,US Dollar,USDGHS,"4,680.82","4,836.91","4,758.87"
31-May-00,US Dollar,USDGHS,"4,668.64","4,816.45","4,742.55"
30-May-00,US Dollar,USDGHS,"4,654.55","4,800.55","4,727.55"
29-May-00,US Dollar,USDGHS,"4,630.45","4,785.82","4,708.14"
26-May-00,US Dollar,USDGHS,"4,618.27","4,773.82","4,696.05"
25-May-00,US Dollar,USDGHS,"4,584.45","4,742.09","4,663.27"
24-May-00,US Dollar,USDGHS,"4,576.64","4,738.00","4,657.32"
23-May-00,US Dollar,USDGHS,"4,527.55","4,687.91","4,607.73"
22-May-00,US Dollar,USDGHS,"4,507.73","4,667.00","4,587.37"
19-May-00,US Dollar,USDGHS,"4,485.18","4,661.82","4,573.50"
18-May-00,US Dollar,USDGHS,"4,481.64","4,655.00","4,568.32"
17-May-00,US Dollar,USDGHS,"4,453.00","4,630.27","4,541.64"
16-May-00,US Dollar,USDGHS,"4,447.82","4,607.82","4,527.82"
15-May-00,US Dollar,USDGHS,"4,440.73","4,601.18","4,520.96"
12-May-00,US Dollar,USDGHS,"4,432.82","4,578.09","4,505.46"
11-May-00,US Dollar,USDGHS,"4,415.73","4,573.64","4,494.69"
10-May-00,US Dollar,USDGHS,"4,403.36","4,560.27","4,481.82"
9-May-00,US Dollar,USDGHS,"4,387.18","4,543.27","4,465.23"
8-May-00,US Dollar,USDGHS,"4,383.82","4,551.27","4,467.55"
5-May-00,US Dollar,USDGHS,"4,377.27","4,539.27","4,458.27"
4-May-00,US Dollar,USDGHS,"4,369.55","4,537.09","4,453.32"
3-May-00,US Dollar,USDGHS,"4,365.27","4,532.91","4,449.09"
2-May-00,US Dollar,USDGHS,"4,347.82","4,512.27","4,430.05"
1-May-00,US Dollar,USDGHS,0,0,0
28-Apr-00,US Dollar,USDGHS,"4,341.18","4,504.55","4,422.87"
27-Apr-00,US Dollar,USDGHS,"4,318.09","4,474.64","4,396.37"
26-Apr-00,US Dollar,USDGHS,"4,314.45","4,460.91","4,387.68"
25-Apr-00,US Dollar,USDGHS,"4,288.91","4,420.18","4,354.55"
20-Apr-00,US Dollar,USDGHS,"4,287.91","4,422.00","4,354.96"
19-Apr-00,US Dollar,USDGHS,"4,277.09","4,412.36","4,344.73"
18-Apr-00,US Dollar,USDGHS,"4,262.64","4,405.36","4,334.00"
17-Apr-00,US Dollar,USDGHS,"4,248.73","4,388.82","4,318.78"
14-Apr-00,US Dollar,USDGHS,"4,241.18","4,381.55","4,311.37"
13-Apr-00,US Dollar,USDGHS,"4,212.91","4,357.36","4,285.14"
12-Apr-00,US Dollar,USDGHS,"4,167.27","4,326.18","4,246.73"
11-Apr-00,US Dollar,USDGHS,"4,163.91","4,322.55","4,243.23"
10-Apr-00,US Dollar,USDGHS,"4,126.55","4,283.18","4,204.87"
7-Apr-00,US Dollar,USDGHS,"4,112.36","4,265.36","4,188.86"
6-Apr-00,US Dollar,USDGHS,"4,106.64","4,258.82","4,182.73"
5-Apr-00,US Dollar,USDGHS,"4,094.45","4,237.00","4,165.73"
4-Apr-00,US Dollar,USDGHS,"4,080.36","4,207.36","4,143.86"
3-Apr-00,US Dollar,USDGHS,"4,053.55","4,190.91","4,122.23"
31-Mar-00,US Dollar,USDGHS,"4,029.27","4,159.91","4,094.59"
30-Mar-00,US Dollar,USDGHS,"4,011.91","4,149.36","4,080.64"
29-Mar-00,US Dollar,USDGHS,"3,980.82","4,133.18","4,057.00"
28-Mar-00,US Dollar,USDGHS,"3,979.09","4,125.27","4,052.18"
24-Mar-00,US Dollar,USDGHS,"3,980.00","4,118.27","4,049.14"
23-Mar-00,US Dollar,USDGHS,"3,960.09","4,101.00","4,030.55"
22-Mar-00,US Dollar,USDGHS,"3,944.64","4,090.09","4,017.37"
21-Mar-00,US Dollar,USDGHS,"3,916.55","4,051.45","3,984.00"
20-Mar-00,US Dollar,USDGHS,"3,892.18","4,026.18","3,959.18"
17-Mar-00,US Dollar,USDGHS,"3,867.55","3,997.73","3,932.64"
15-Mar-00,US Dollar,USDGHS,"3,843.09","3,974.82","3,908.96"
14-Mar-00,US Dollar,USDGHS,"3,823.73","3,958.27","3,891.00"
13-Mar-00,US Dollar,USDGHS,"3,801.45","3,935.73","3,868.59"
10-Mar-00,US Dollar,USDGHS,"3,790.82","3,917.82","3,854.32"
9-Mar-00,US Dollar,USDGHS,"3,783.73","3,911.36","3,847.55"
8-Mar-00,US Dollar,USDGHS,"3,771.09","3,905.45","3,838.27"
7-Mar-00,US Dollar,USDGHS,"3,766.82","3,894.55","3,830.69"
3-Mar-00,US Dollar,USDGHS,"3,755.09","3,880.36","3,817.73"
2-Mar-00,US Dollar,USDGHS,"3,735.82","3,864.00","3,799.91"
1-Mar-00,US Dollar,USDGHS,"3,716.18","3,844.18","3,780.18"
29-Feb-00,US Dollar,USDGHS,"3,709.91","3,836.45","3,773.18"
28-Feb-00,US Dollar,USDGHS,"3,691.00","3,801.09","3,746.05"
25-Feb-00,US Dollar,USDGHS,"3,685.00","3,797.00","3,741.00"
24-Feb-00,US Dollar,USDGHS,"3,674.00","3,780.82","3,727.41"
23-Feb-00,US Dollar,USDGHS,"3,653.18","3,764.45","3,708.82"
22-Feb-00,US Dollar,USDGHS,"3,634.73","3,738.73","3,686.73"
21-Feb-00,US Dollar,USDGHS,"3,631.91","3,735.82","3,683.87"
18-Feb-00,US Dollar,USDGHS,"3,631.00","3,734.45","3,682.73"
17-Feb-00,US Dollar,USDGHS,"3,626.00","3,729.00","3,677.50"
16-Feb-00,US Dollar,USDGHS,"3,620.82","3,724.00","3,672.41"
15-Feb-00,US Dollar,USDGHS,"3,598.82","3,704.27","3,651.55"
14-Feb-00,US Dollar,USDGHS,"3,592.18","3,697.18","3,644.68"
11-Feb-00,US Dollar,USDGHS,"3,589.45","3,694.36","3,641.91"
10-Feb-00,US Dollar,USDGHS,"3,588.82","3,691.64","3,640.23"
9-Feb-00,US Dollar,USDGHS,"3,581.09","3,682.18","3,631.64"
8-Feb-00,US Dollar,USDGHS,"3,577.09","3,678.18","3,627.64"
7-Feb-00,US Dollar,USDGHS,"3,572.91","3,674.45","3,623.68"
4-Feb-00,US Dollar,USDGHS,"3,567.18","3,668.36","3,617.77"
3-Feb-00,US Dollar,USDGHS,"3,558.82","3,661.36","3,610.09"
2-Feb-00,US Dollar,USDGHS,"3,557.45","3,660.00","3,608.73"
1-Feb-00,US Dollar,USDGHS,"3,552.18","3,655.36","3,603.77"
31-Jan-00,US Dollar,USDGHS,"3,536.09","3,639.36","3,587.73"
28-Jan-00,US Dollar,USDGHS,"3,536.09","3,639.36","3,587.73"
27-Jan-00,US Dollar,USDGHS,"3,533.82","3,637.73","3,585.78"
26-Jan-00,US Dollar,USDGHS,"3,527.27","3,631.00","3,579.14"
25-Jan-00,US Dollar,USDGHS,"3,519.91","3,626.73","3,573.32"
24-Jan-00,US Dollar,USDGHS,"3,516.45","3,625.18","3,570.82"
21-Jan-00,US Dollar,USDGHS,"3,512.73","3,622.36","3,567.55"
20-Jan-00,US Dollar,USDGHS,"3,511.70","3,621.00","3,566.35"
19-Jan-00,US Dollar,USDGHS,"3,507.40","3,619.70","3,563.55"
18-Jan-00,US Dollar,USDGHS,"3,504.09","3,617.27","3,560.68"
17-Jan-00,US Dollar,USDGHS,"3,490.36","3,610.00","3,550.18"
14-Jan-00,US Dollar,USDGHS,"3,479.45","3,600.36","3,539.91"
13-Jan-00,US Dollar,USDGHS,"3,473.91","3,599.45","3,536.68"
12-Jan-00,US Dollar,USDGHS,"3,463.09","3,588.27","3,525.68"
11-Jan-00,US Dollar,USDGHS,"3,454.45","3,577.73","3,516.09"
7-Jan-00,US Dollar,USDGHS,"3,454.36","3,576.64","3,515.50"
6-Jan-00,US Dollar,USDGHS,"3,450.91","3,573.18","3,512.05"
5-Jan-00,US Dollar,USDGHS,"3,446.64","3,569.36","3,508.00"
4-Jan-00,US Dollar,USDGHS,"3,445.82","3,568.27","3,507.05"
3-Jan-00,US Dollar,USDGHS,"3,443.82","3,566.18","3,505.00"
30-Dec-99,US Dollar,USDGHS,"3,441.64","3,559.73","3,500.69"
29-Dec-99,US Dollar,USDGHS,"3,440.00","3,557.64","3,498.82"
28-Dec-99,US Dollar,USDGHS,"3,437.64","3,553.82","3,495.73"
24-Dec-99,US Dollar,USDGHS,"3,434.00","3,542.18","3,488.09"
23-Dec-99,US Dollar,USDGHS,"3,433.55","3,542.09","3,487.82"
22-Dec-99,US Dollar,USDGHS,"3,431.18","3,539.27","3,485.23"
21-Dec-99,US Dollar,USDGHS,"3,428.36","3,537.27","3,482.82"
20-Dec-99,US Dollar,USDGHS,"3,426.91","3,535.09","3,481.00"
17-Dec-99,US Dollar,USDGHS,"3,424.18","3,531.45","3,477.82"
16-Dec-99,US Dollar,USDGHS,"3,424.00","3,530.91","3,477.46"
15-Dec-99,US Dollar,USDGHS,"3,423.73","3,527.82","3,475.78"
14-Dec-99,US Dollar,USDGHS,"3,420.91","3,523.91","3,472.41"
13-Dec-99,US Dollar,USDGHS,"3,406.55","3,505.09","3,455.82"
10-Dec-99,US Dollar,USDGHS,"3,400.45","3,504.00","3,452.23"
9-Dec-99,US Dollar,USDGHS,"3,394.27","3,498.27","3,446.27"
8-Dec-99,US Dollar,USDGHS,"3,385.00","3,491.82","3,438.41"
7-Dec-99,US Dollar,USDGHS,"3,384.27","3,491.45","3,437.86"
6-Dec-99,US Dollar,USDGHS,"3,375.73","3,482.18","3,428.96"
2-Dec-99,US Dollar,USDGHS,"3,374.73","3,480.73","3,427.73"
1-Dec-99,US Dollar,USDGHS,"3,368.00","3,474.09","3,421.05"
30-Nov-99,US Dollar,USDGHS,"3,364.45","3,471.36","3,417.91"
29-Nov-99,US Dollar,USDGHS,"3,355.45","3,461.45","3,408.45"
26-Nov-99,US Dollar,USDGHS,"3,350.64","3,456.64","3,403.64"
25-Nov-99,US Dollar,USDGHS,"3,337.64","3,442.91","3,390.28"
24-Nov-99,US Dollar,USDGHS,"3,312.45","3,419.91","3,366.18"
23-Nov-99,US Dollar,USDGHS,"3,296.55","3,398.91","3,347.73"
22-Nov-99,US Dollar,USDGHS,"3,286.64","3,389.73","3,338.19"
19-Nov-99,US Dollar,USDGHS,"3,263.45","3,375.09","3,319.27"
18-Nov-99,US Dollar,USDGHS,"3,262.64","3,373.73","3,318.19"
17-Nov-99,US Dollar,USDGHS,"3,228.55","3,349.36","3,288.96"
16-Nov-99,US Dollar,USDGHS,0,0,0
15-Nov-99,US Dollar,USDGHS,"3,197.27","3,316.18","3,256.73"
12-Nov-99,US Dollar,USDGHS,"3,184.36","3,310.36","3,247.36"
11-Nov-99,US Dollar,USDGHS,"3,150.64","3,280.91","3,215.78"
10-Nov-99,US Dollar,USDGHS,"3,095.64","3,221.82","3,158.73"
9-Nov-99,US Dollar,USDGHS,"3,080.18","3,201.45","3,140.82"
8-Nov-99,US Dollar,USDGHS,"3,050.45","3,169.09","3,109.77"
5-Nov-99,US Dollar,USDGHS,"3,039.36","3,153.91","3,096.64"
4-Nov-99,US Dollar,USDGHS,"3,022.82","3,143.27","3,083.05"
3-Nov-99,US Dollar,USDGHS,"2,991.55","3,116.45","3,054.00"
2-Nov-99,US Dollar,USDGHS,"2,962.82","3,086.64","3,024.73"
1-Nov-99,US Dollar,USDGHS,"2,932.73","3,047.91","2,990.32"
29-Oct-99,US Dollar,USDGHS,"2,886.55","3,017.00","2,951.78"
28-Oct-99,US Dollar,USDGHS,"2,867.27","2,990.55","2,928.91"
27-Oct-99,US Dollar,USDGHS,"2,836.00","2,955.45","2,895.73"
26-Oct-99,US Dollar,USDGHS,"2,826.91","2,922.00","2,874.46"
25-Oct-99,US Dollar,USDGHS,"2,814.00","2,907.27","2,860.64"
22-Oct-99,US Dollar,USDGHS,"2,795.82","2,891.00","2,843.41"
21-Oct-99,US Dollar,USDGHS,"2,790.73","2,881.73","2,836.23"
20-Oct-99,US Dollar,USDGHS,"2,787.91","2,878.18","2,833.05"
19-Oct-99,US Dollar,USDGHS,"2,777.45","2,866.18","2,821.82"
18-Oct-99,US Dollar,USDGHS,"2,764.55","2,850.00","2,807.28"
15-Oct-99,US Dollar,USDGHS,"2,753.82","2,831.27","2,792.55"
14-Oct-99,US Dollar,USDGHS,"2,736.36","2,816.55","2,776.46"
13-Oct-99,US Dollar,USDGHS,"2,713.73","2,799.55","2,756.64"
12-Oct-99,US Dollar,USDGHS,"2,699.09","2,791.18","2,745.14"
11-Oct-99,US Dollar,USDGHS,"2,688.64","2,780.18","2,734.41"
8-Oct-99,US Dollar,USDGHS,"2,678.64","2,762.09","2,720.37"
7-Oct-99,US Dollar,USDGHS,"2,668.73","2,737.73","2,703.23"
6-Oct-99,US Dollar,USDGHS,"2,659.00","2,716.27","2,687.64"
5-Oct-99,US Dollar,USDGHS,"2,652.91","2,708.18","2,680.55"
4-Oct-99,US Dollar,USDGHS,"2,644.55","2,698.82","2,671.69"
1-Oct-99,US Dollar,USDGHS,"2,643.91","2,697.00","2,670.46"
30-Sep-99,US Dollar,USDGHS,"2,645.27","2,694.73","2,670.00"
29-Sep-99,US Dollar,USDGHS,"2,637.82","2,687.09","2,662.46"
28-Sep-99,US Dollar,USDGHS,"2,636.91","2,685.18","2,661.05"
27-Sep-99,US Dollar,USDGHS,"2,639.36","2,684.73","2,662.05"
24-Sep-99,US Dollar,USDGHS,"2,631.73","2,679.00","2,655.37"
23-Sep-99,US Dollar,USDGHS,"2,618.27","2,668.82","2,643.55"
22-Sep-99,US Dollar,USDGHS,"2,616.73","2,667.27","2,642.00"
21-Sep-99,US Dollar,USDGHS,"2,615.73","2,666.27","2,641.00"
20-Sep-99,US Dollar,USDGHS,"2,615.27","2,665.73","2,640.50"
17-Sep-99,US Dollar,USDGHS,"2,615.00","2,665.36","2,640.18"
16-Sep-99,US Dollar,USDGHS,"2,613.73","2,663.27","2,638.50"
15-Sep-99,US Dollar,USDGHS,"2,611.82","2,661.55","2,636.69"
14-Sep-99,US Dollar,USDGHS,"2,608.64","2,657.09","2,632.87"
13-Sep-99,US Dollar,USDGHS,"2,606.27","2,655.00","2,630.64"
10-Sep-99,US Dollar,USDGHS,"2,603.09","2,653.64","2,628.37"
9-Sep-99,US Dollar,USDGHS,"2,600.09","2,648.73","2,624.41"
8-Sep-99,US Dollar,USDGHS,"2,594.00","2,639.45","2,616.73"
7-Sep-99,US Dollar,USDGHS,"2,586.55","2,632.36","2,609.46"
6-Sep-99,US Dollar,USDGHS,"2,585.82","2,631.45","2,608.64"
3-Sep-99,US Dollar,USDGHS,"2,581.91","2,626.27","2,604.09"
2-Sep-99,US Dollar,USDGHS,"2,579.82","2,623.73","2,601.78"
1-Sep-99,US Dollar,USDGHS,"2,577.09","2,621.00","2,599.05"
31-Aug-99,US Dollar,USDGHS,"2,577.00","2,620.73","2,598.87"
30-Aug-99,US Dollar,USDGHS,"2,576.82","2,619.73","2,598.28"
27-Aug-99,US Dollar,USDGHS,"2,576.18","2,619.64","2,597.91"
26-Aug-99,US Dollar,USDGHS,"2,575.27","2,619.18","2,597.23"
25-Aug-99,US Dollar,USDGHS,"2,574.82","2,618.82","2,596.82"
24-Aug-99,US Dollar,USDGHS,"2,572.00","2,616.91","2,594.46"
23-Aug-99,US Dollar,USDGHS,"2,571.00","2,615.91","2,593.46"
20-Aug-99,US Dollar,USDGHS,"2,570.27","2,615.36","2,592.82"
19-Aug-99,US Dollar,USDGHS,"2,567.45","2,613.73","2,590.59"
18-Aug-99,US Dollar,USDGHS,"2,566.09","2,611.45","2,588.77"
17-Aug-99,US Dollar,USDGHS,"2,566.09","2,611.36","2,588.73"
16-Aug-99,US Dollar,USDGHS,"2,565.64","2,610.18","2,587.91"
13-Aug-99,US Dollar,USDGHS,"2,564.27","2,606.64","2,585.46"
12-Aug-99,US Dollar,USDGHS,"2,561.91","2,603.43","2,582.67"
11-Aug-99,US Dollar,USDGHS,"2,561.36","2,602.91","2,582.14"
10-Aug-99,US Dollar,USDGHS,"2,558.91","2,602.45","2,580.68"
9-Aug-99,US Dollar,USDGHS,"2,557.27","2,601.64","2,579.46"
6-Aug-99,US Dollar,USDGHS,"2,553.55","2,598.00","2,575.78"
5-Aug-99,US Dollar,USDGHS,"2,553.45","2,597.64","2,575.55"
4-Aug-99,US Dollar,USDGHS,"2,552.09","2,596.18","2,574.14"
3-Aug-99,US Dollar,USDGHS,"2,551.55","2,594.82","2,573.19"
2-Aug-99,US Dollar,USDGHS,"2,548.73","2,593.00","2,570.87"
30-Jul-99,US Dollar,USDGHS,"2,548.36","2,592.91","2,570.64"
29-Jul-99,US Dollar,USDGHS,"2,549.00","2,592.45","2,570.73"
28-Jul-99,US Dollar,USDGHS,"2,548.45","2,590.18","2,569.32"
27-Jul-99,US Dollar,USDGHS,"2,548.00","2,590.64","2,569.32"
26-Jul-99,US Dollar,USDGHS,"2,547.00","2,589.64","2,568.32"
23-Jul-99,US Dollar,USDGHS,"2,546.09","2,589.09","2,567.59"
22-Jul-99,US Dollar,USDGHS,"2,543.91","2,586.82","2,565.37"
21-Jul-99,US Dollar,USDGHS,"2,542.18","2,584.91","2,563.55"
20-Jul-99,US Dollar,USDGHS,"2,538.27","2,580.82","2,559.55"
19-Jul-99,US Dollar,USDGHS,"2,535.91","2,577.55","2,556.73"
16-Jul-99,US Dollar,USDGHS,"2,534.36","2,576.45","2,555.41"
15-Jul-99,US Dollar,USDGHS,"2,532.00","2,573.64","2,552.82"
14-Jul-99,US Dollar,USDGHS,"2,531.18","2,573.36","2,552.27"
13-Jul-99,US Dollar,USDGHS,"2,527.45","2,571.55","2,549.50"
12-Jul-99,US Dollar,USDGHS,"2,520.91","2,566.73","2,543.82"
9-Jul-99,US Dollar,USDGHS,"2,518.55","2,563.55","2,541.05"
8-Jul-99,US Dollar,USDGHS,"2,514.91","2,560.73","2,537.82"
7-Jul-99,US Dollar,USDGHS,"2,514.82","2,560.00","2,537.41"
6-Jul-99,US Dollar,USDGHS,"2,514.64","2,559.64","2,537.14"
5-Jul-99,US Dollar,USDGHS,"2,513.36","2,556.36","2,534.86"
2-Jul-99,US Dollar,USDGHS,"2,511.09","2,553.18","2,532.14"
30-Jun-99,US Dollar,USDGHS,"2,508.82","2,550.45","2,529.64"
29-Jun-99,US Dollar,USDGHS,"2,506.09","2,548.64","2,527.37"
28-Jun-99,US Dollar,USDGHS,"2,501.18","2,544.73","2,522.96"
25-Jun-99,US Dollar,USDGHS,"2,502.45","2,541.73","2,522.09"
24-Jun-99,US Dollar,USDGHS,"2,498.55","2,538.64","2,518.60"
23-Jun-99,US Dollar,USDGHS,"2,495.73","2,534.64","2,515.19"
22-Jun-99,US Dollar,USDGHS,"2,491.82","2,528.82","2,510.32"
21-Jun-99,US Dollar,USDGHS,"2,489.91","2,527.00","2,508.46"
18-Jun-99,US Dollar,USDGHS,"2,489.36","2,526.55","2,507.96"
17-Jun-99,US Dollar,USDGHS,"2,487.82","2,524.64","2,506.23"
16-Jun-99,US Dollar,USDGHS,"2,485.91","2,523.82","2,504.87"
15-Jun-99,US Dollar,USDGHS,"2,485.45","2,524.55","2,505.00"
14-Jun-99,US Dollar,USDGHS,"2,485.18","2,523.45","2,504.32"
11-Jun-99,US Dollar,USDGHS,"2,484.27","2,522.55","2,503.41"
10-Jun-99,US Dollar,USDGHS,"2,484.36","2,523.09","2,503.73"
9-Jun-99,US Dollar,USDGHS,"2,482.27","2,518.55","2,500.41"
8-Jun-99,US Dollar,USDGHS,"2,479.00","2,513.82","2,496.41"
7-Jun-99,US Dollar,USDGHS,"2,477.55","2,512.45","2,495.00"
3-Jun-99,US Dollar,USDGHS,"2,474.45","2,506.55","2,490.50"
2-Jun-99,US Dollar,USDGHS,"2,470.09","2,502.00","2,486.05"
1-Jun-99,US Dollar,USDGHS,"2,465.91","2,497.45","2,481.68"
31-May-99,US Dollar,USDGHS,"2,465.09","2,497.27","2,481.18"
28-May-99,US Dollar,USDGHS,"2,460.00","2,490.36","2,475.18"
27-May-99,US Dollar,USDGHS,"2,448.91","2,478.82","2,463.87"
26-May-99,US Dollar,USDGHS,"2,447.18","2,477.36","2,462.27"
25-May-99,US Dollar,USDGHS,"2,442.55","2,474.27","2,458.41"
24-May-99,US Dollar,USDGHS,"2,439.82","2,472.00","2,455.91"
21-May-99,US Dollar,USDGHS,"2,439.73","2,472.00","2,455.87"
20-May-99,US Dollar,USDGHS,"2,438.73","2,471.91","2,455.32"
19-May-99,US Dollar,USDGHS,"2,438.36","2,471.45","2,454.91"
18-May-99,US Dollar,USDGHS,"2,436.09","2,468.36","2,452.23"
17-May-99,US Dollar,USDGHS,"2,434.36","2,467.18","2,450.77"
14-May-99,US Dollar,USDGHS,"2,432.09","2,464.91","2,448.50"
13-May-99,US Dollar,USDGHS,"2,431.55","2,464.82","2,448.19"
12-May-99,US Dollar,USDGHS,"2,430.91","2,464.27","2,447.59"
11-May-99,US Dollar,USDGHS,"2,428.64","2,462.00","2,445.32"
10-May-99,US Dollar,USDGHS,"2,428.55","2,462.00","2,445.28"
7-May-99,US Dollar,USDGHS,"2,427.55","2,461.91","2,444.73"
6-May-99,US Dollar,USDGHS,"2,427.09","2,461.45","2,444.27"
5-May-99,US Dollar,USDGHS,"2,424.55","2,459.00","2,441.78"
4-May-99,US Dollar,USDGHS,"2,423.64","2,458.09","2,440.87"
3-May-99,US Dollar,USDGHS,"2,423.55","2,458.00","2,440.78"
30-Apr-99,US Dollar,USDGHS,"2,423.09","2,457.45","2,440.27"
29-Apr-99,US Dollar,USDGHS,"2,421.18","2,456.45","2,438.82"
28-Apr-99,US Dollar,USDGHS,"2,419.82","2,453.64","2,436.73"
27-Apr-99,US Dollar,USDGHS,"2,419.82","2,453.55","2,436.69"
26-Apr-99,US Dollar,USDGHS,"2,419.82","2,453.18","2,436.50"
23-Apr-99,US Dollar,USDGHS,"2,419.73","2,454.82","2,437.28"
22-Apr-99,US Dollar,USDGHS,"2,418.91","2,453.18","2,436.05"
21-Apr-99,US Dollar,USDGHS,"2,417.36","2,449.55","2,433.46"
20-Apr-99,US Dollar,USDGHS,"2,415.36","2,445.18","2,430.27"
19-Apr-99,US Dollar,USDGHS,"2,413.36","2,442.36","2,427.86"
16-Apr-99,US Dollar,USDGHS,"2,411.27","2,440.64","2,425.96"
15-Apr-99,US Dollar,USDGHS,"2,408.55","2,437.45","2,423.00"
14-Apr-99,US Dollar,USDGHS,"2,407.64","2,436.55","2,422.10"
13-Apr-99,US Dollar,USDGHS,"2,408.00","2,437.00","2,422.50"
12-Apr-99,US Dollar,USDGHS,"2,406.64","2,435.64","2,421.14"
9-Apr-99,US Dollar,USDGHS,"2,406.55","2,435.55","2,421.05"
8-Apr-99,US Dollar,USDGHS,"2,405.55","2,435.00","2,420.28"
7-Apr-99,US Dollar,USDGHS,"2,405.00","2,434.36","2,419.68"
6-Apr-99,US Dollar,USDGHS,"2,404.09","2,433.45","2,418.77"
1-Apr-99,US Dollar,USDGHS,"2,403.82","2,433.27","2,418.55"
31-Mar-99,US Dollar,USDGHS,"2,401.09","2,431.00","2,416.05"
30-Mar-99,US Dollar,USDGHS,"2,400.73","2,430.73","2,415.73"
29-Mar-99,US Dollar,USDGHS,"2,400.18","2,430.18","2,415.18"
26-Mar-99,US Dollar,USDGHS,"2,399.18","2,429.27","2,414.23"
25-Mar-99,US Dollar,USDGHS,"2,398.45","2,429.00","2,413.73"
24-Mar-99,US Dollar,USDGHS,"2,397.36","2,428.82","2,413.09"
23-Mar-99,US Dollar,USDGHS,"2,395.18","2,427.00","2,411.09"
22-Mar-99,US Dollar,USDGHS,"2,390.73","2,422.18","2,406.46"
19-Mar-99,US Dollar,USDGHS,"2,390.36","2,421.64","2,406.00"
18-Mar-99,US Dollar,USDGHS,"2,388.00","2,418.18","2,403.09"
17-Mar-99,US Dollar,USDGHS,"2,381.91","2,413.27","2,397.59"
16-Mar-99,US Dollar,USDGHS,"2,379.91","2,411.36","2,395.64"
15-Mar-99,US Dollar,USDGHS,"2,373.73","2,404.18","2,388.96"
12-Mar-99,US Dollar,USDGHS,"2,369.91","2,401.64","2,385.78"
11-Mar-99,US Dollar,USDGHS,"2,365.82","2,397.64","2,381.73"
10-Mar-99,US Dollar,USDGHS,"2,364.45","2,394.91","2,379.68"
9-Mar-99,US Dollar,USDGHS,"2,364.09","2,394.64","2,379.37"
8-Mar-99,US Dollar,USDGHS,"2,362.45","2,393.82","2,378.14"
5-Mar-99,US Dollar,USDGHS,"2,360.91","2,392.18","2,376.55"
4-Mar-99,US Dollar,USDGHS,"2,359.82","2,391.18","2,375.50"
3-Mar-99,US Dollar,USDGHS,"2,358.36","2,389.64","2,374.00"
2-Mar-99,US Dollar,USDGHS,"2,356.00","2,386.36","2,371.18"
1-Mar-99,US Dollar,USDGHS,"2,355.18","2,385.82","2,370.50"
26-Feb-99,US Dollar,USDGHS,"2,354.45","2,384.91","2,369.68"
25-Feb-99,US Dollar,USDGHS,"2,353.36","2,383.91","2,368.64"
24-Feb-99,US Dollar,USDGHS,"2,353.09","2,383.45","2,368.27"
23-Feb-99,US Dollar,USDGHS,"2,353.09","2,383.45","2,368.27"
22-Feb-99,US Dollar,USDGHS,"2,352.09","2,383.00","2,367.55"
19-Feb-99,US Dollar,USDGHS,"2,352.00","2,382.91","2,367.46"
18-Feb-99,US Dollar,USDGHS,"2,351.09","2,382.00","2,366.55"
17-Feb-99,US Dollar,USDGHS,"2,350.91","2,381.82","2,366.37"
16-Feb-99,US Dollar,USDGHS,"2,350.27","2,381.27","2,365.77"
15-Feb-99,US Dollar,USDGHS,"2,349.00","2,379.64","2,364.32"
12-Feb-99,US Dollar,USDGHS,"2,347.91","2,378.64","2,363.28"
11-Feb-99,US Dollar,USDGHS,"2,347.27","2,377.65","2,362.46"
10-Feb-99,US Dollar,USDGHS,"2,346.00","2,377.45","2,361.73"
9-Feb-99,US Dollar,USDGHS,"2,345.73","2,377.27","2,361.50"
8-Feb-99,US Dollar,USDGHS,"2,343.45","2,375.45","2,359.45"
5-Feb-99,US Dollar,USDGHS,"2,343.18","2,375.18","2,359.18"
4-Feb-99,US Dollar,USDGHS,"2,342.27","2,375.18","2,358.73"
3-Feb-99,US Dollar,USDGHS,"2,342.27","2,374.64","2,358.46"
2-Feb-99,US Dollar,USDGHS,"2,341.82","2,374.18","2,358.00"
